Order_ID,Gender_Category,Product_Line,Product_Name,Units_Sold,MRP,Discount_Applied,Revenue,Order_Date,Sales_Channel,Region,Profit,clothing_sizes,Shoe_Size,years,month
4195,Kids,Training,Metcon 7,1.0,6317.4,0.0,6317.4,2023/09/23,Retail,Mumbai,746.03,L,,2023.0,9.0
2029,Kids,Lifestyle,Dunk Low,1.0,8165.07,0.0,8165.07,,Online,Pune,3469.45,,10.0,,
4197,Men,Running,React Infinity,4.0,7560.6,0.0,30242.4,,Online,Kolkata,1415.35,XL,,,
4198,Men,Running,Pegasus Turbo,1.0,7860.63,0.53,3694.5,,Retail,Delhi,1087.13,M,,,
4199,Women,Running,Free RN,1.0,2149.28,0.0,2149.28,2025/05/25,Online,Hyderabad,731.89,,,2025.0,5.0
4200,Women,Soccer,Tiempo Legend,2.0,4957.93,0.78,2181.49,,Online,Bangalore,613.22,L,,,
4201,Kids,Running,React Infinity,3.0,7557.71,0.0,22673.13,2025/05/09,Retail,Kolkata,1412.54,L,,2025.0,5.0
4202,Men,Training,SuperRep Go,4.0,4996.25,0.0,19985.0,2025/05/16,Online,Pune,299.85,L,,2025.0,5.0
4203,Kids,Training,Flex Trainer,1.0,4276.36,0.0,4276.36,,Online,Pune,1879.42,M,,,
4204,Kids,Lifestyle,Waffle One,1.0,7265.47,0.0,7265.47,2025/04/16,Online,Pune,1589.71,,,2025.0,4.0
4205,Kids,Lifestyle,Waffle One,1.0,7949.83,0.0,7949.83,2024/10/13,Online,Mumbai,2333.09,XL,,2024.0,10.0
4206,Kids,Basketball,Kyrie Flytrap,1.0,6436.11,0.0,6436.11,2024/07/11,Online,Bangalore,943.16,,,2024.0,7.0
4207,Women,Basketball,Air Jordan,1.0,9871.75,0.0,9871.75,2024/11/15,Retail,Hyderabad,2063.27,L,,2024.0,11.0
4208,Kids,Running,React Infinity,1.0,7557.71,0.0,7557.71,2025/04/08,Retail,Pune,942.96,,,2025.0,4.0
4209,Women,Running,Air Zoom,1.0,5714.92,0.0,5714.92,2023/12/03,Online,Kolkata,3222.58,M,,2023.0,12.0
4210,Kids,Training,SuperRep Go,3.0,9671.05,0.0,29013.15,,Retail,Mumbai,2738.04,M,,,
4211,Men,Basketball,Air Jordan,12.0,6235.71,0.99,748.29,2025/04/19,Online,Hyderabad,253.76,,9.0,2025.0,4.0
4212,Men,Running,React Infinity,3.0,3055.79,0.9,916.74,2023/07/29,Online,Kolkata,3556.86,XL,,2023.0,7.0
4213,Men,Lifestyle,Dunk Low,1.0,6537.29,0.0,6537.29,2024/05/26,Retail,Delhi,1165.42,L,,2024.0,5.0
4214,Men,Training,SuperRep Go,1.0,6819.78,0.0,6819.78,2024/11/08,Retail,Pune,1393.11,,,2024.0,11.0
4215,Men,Training,Flex Trainer,3.0,7213.51,0.0,21640.53,2025/07/13,Online,Kolkata,960.82,XL,,2025.0,7.0
4216,Kids,Lifestyle,Waffle One,1.0,4989.15,0.0,4989.15,2025/02/23,Online,Delhi,3445.94,M,,2025.0,2.0
4217,Men,Soccer,Tiempo Legend,1.0,3080.23,0.22,2402.58,2025/05/08,Online,Delhi,950.13,,12.0,2025.0,5.0
4218,Kids,Running,Free RN,2.0,6296.17,0.0,12592.34,2025/11/02,Online,Bangalore,3435.85,,10.0,2025.0,11.0
4219,Kids,Training,Flex Trainer,1.0,9565.66,0.0,9565.66,,Retail,Pune,3667.35,,,,
4220,Kids,Lifestyle,Dunk Low,2.0,2290.64,0.84,733.0,2025/01/31,Retail,Delhi,608.16,M,,2025.0,1.0
4221,Kids,Soccer,Mercurial Superfly,3.0,8482.43,0.88,3053.67,,Online,Hyderabad,1001.02,XL,,,
2023,Men,Basketball,Air Jordan,1.0,6235.71,0.0,6235.71,,Online,Mumbai,2913.04,XL,,,
4223,Kids,Soccer,Mercurial Superfly,1.0,8482.43,0.31,5852.88,2025/02/04,Retail,Bangalore,1152.37,L,,2025.0,2.0
4224,Kids,Training,ZoomX Invincible,3.0,6743.07,0.58,8496.27,2024/10/10,Online,Hyderabad,2541.07,,,2024.0,10.0
4225,Kids,Running,Free RN,270.0,2941.85,0.99,7943.0,2025/01/05,Online,Delhi,2776.82,XL,,2025.0,1.0
4226,Women,Lifestyle,Waffle One,1.0,5582.98,0.0,5582.98,2025/01/17,Online,Delhi,2918.69,,,2025.0,1.0
4227,Kids,Training,Metcon 7,1.0,5744.7,0.0,5744.7,2024/12/17,Retail,Mumbai,110.91,L,,2024.0,12.0
4228,Kids,Training,SuperRep Go,3.0,9671.05,0.0,29013.15,2025/05/12,Retail,Kolkata,448.12,L,,2025.0,5.0
4229,Kids,Running,Free RN,4.0,2010.07,0.0,8040.28,2025/06/20,Online,Pune,3470.61,XL,,2025.0,6.0
4230,Kids,Lifestyle,Waffle One,1.0,7949.83,0.0,7949.83,2024/08/15,Retail,Hyderabad,1193.85,L,,2024.0,8.0
4231,Kids,Lifestyle,Blazer Mid,2.0,6652.23,0.99,0.0,2024/01/08,Online,Pune,780.66,XL,,2024.0,1.0
4232,Women,Soccer,Tiempo Legend,1.0,4957.93,0.0,4957.93,,Online,Bangalore,532.52,,10.0,,
4233,Women,Soccer,Mercurial Superfly,1.0,3895.52,0.0,3895.52,,Retail,Bangalore,3856.45,,,,
4234,Women,Basketball,Zoom Freak,1.0,5075.22,0.0,5075.22,,Online,Mumbai,404.2,M,,,
4235,Kids,Basketball,Zoom Freak,4.0,3417.98,0.0,13671.92,2025/04/18,Online,Bangalore,2112.47,,,2025.0,4.0
4236,Kids,Soccer,Mercurial Superfly,1.0,8299.07,0.09,7552.15,,Retail,Delhi,1565.48,,,,
4237,Men,Basketball,LeBron 20,1.0,7660.41,0.0,7660.41,2025/02/15,Online,Delhi,572.58,L,,2025.0,2.0
4238,Men,Soccer,Phantom GT,2.0,6489.35,0.0,12978.7,2024/12/14,Online,Hyderabad,321.44,XL,,2024.0,12.0
4239,Men,Running,Air Zoom,33.0,7143.23,0.99,2357.27,2023/09/08,Online,Kolkata,828.71,,,2023.0,9.0
4240,Men,Running,Air Zoom,1.0,7143.23,0.0,7143.23,2025/04/06,Retail,Bangalore,1091.85,M,,2025.0,4.0
4241,Women,Basketball,LeBron 20,2.0,6970.47,0.0,13940.94,2024/10/29,Retail,Delhi,3890.05,M,,2024.0,10.0
4242,Kids,Basketball,Kyrie Flytrap,2.0,3507.12,0.0,7014.24,2025/09/01,Retail,Mumbai,2217.09,,,2025.0,9.0
4243,Kids,Training,ZoomX Invincible,2.0,5248.74,0.0,10497.48,,Retail,Bangalore,3500.67,,,,
4244,Men,Training,Metcon 7,2.0,4020.5,0.54,3698.86,,Retail,Bangalore,161.88,XL,,,
4245,Kids,Basketball,Zoom Freak,3.0,4656.28,0.17,11594.14,2024/12/12,Online,Delhi,2445.12,M,,2024.0,12.0
4246,Men,Running,Pegasus Turbo,3.0,3576.04,0.0,10728.12,2025/01/10,Retail,Mumbai,3581.39,L,,2025.0,1.0
4247,Kids,Training,Flex Trainer,1.0,4276.36,0.69,1325.67,2025/02/26,Retail,Kolkata,1585.72,M,,2025.0,2.0
4248,Kids,Soccer,Premier III,2.0,4045.64,0.0,8091.28,,Retail,Mumbai,2167.88,XL,,,
4249,Kids,Training,Flex Trainer,1.0,2902.95,0.6,1161.18,2024/10/11,Retail,Bangalore,855.08,L,,2024.0,10.0
4250,Women,Basketball,Air Jordan,1.0,9871.75,0.0,9871.75,2025/01/16,Online,Kolkata,2005.64,,11.0,2025.0,1.0
4251,Kids,Basketball,LeBron 20,1.0,3588.38,0.59,1471.24,2024/01/07,Retail,Mumbai,354.2,M,,2024.0,1.0
4252,Kids,Training,SuperRep Go,78.0,9671.05,0.99,7543.42,2024/06/08,Online,Hyderabad,2633.21,L,,2024.0,6.0
2013,Kids,Lifestyle,Blazer Mid,1.0,9673.57,0.24,7351.91,2024/08/07,Online,Hyderabad,2827.54,,,2024.0,8.0
2019,Men,Running,Free RN,2.0,8072.86,0.0,16145.72,,Online,Kolkata,1387.97,XL,,,
4255,Women,Running,React Infinity,1.0,8136.39,0.0,8136.39,,Retail,Kolkata,2584.67,,,,
4256,Women,Soccer,Tiempo Legend,4.0,4957.93,0.52,9519.23,2024/12/18,Online,Hyderabad,782.15,XL,,2024.0,12.0
4257,Women,Training,Metcon 7,60.0,5462.8,0.99,3277.68,2024/08/14,Online,Kolkata,1144.93,,,2024.0,8.0
4258,Kids,Lifestyle,Dunk Low,1.0,4189.36,0.0,4189.36,2024/06/10,Retail,Pune,1276.34,L,,2024.0,6.0
4259,Men,Lifestyle,Air Force 1,2.0,6009.58,0.35,7812.45,2023/09/22,Retail,Bangalore,3351.25,L,,2023.0,9.0
4260,Women,Lifestyle,Waffle One,3.0,6058.38,0.0,18175.14,,Online,Kolkata,258.08,,,,
2044,Men,Training,Flex Trainer,1.0,3270.23,0.0,3270.23,2023/08/13,Online,Bangalore,1192.96,XL,,2023.0,8.0
4262,Women,Basketball,LeBron 20,1.0,6970.47,0.0,6970.47,2025/04/18,Online,Mumbai,975.63,XL,,2025.0,4.0
4263,Men,Running,React Infinity,3.0,4641.58,0.0,13924.74,2025/06/30,Retail,Delhi,2049.32,,,2025.0,6.0
4264,Kids,Lifestyle,Air Force 1,1.0,6012.55,0.0,6012.55,2024/01/11,Online,Delhi,783.79,M,,2024.0,1.0
4265,Kids,Training,Flex Trainer,1.0,4276.36,0.0,4276.36,2024/02/08,Online,Kolkata,1852.59,M,,2024.0,2.0
4266,Men,Lifestyle,Waffle One,3.0,5003.95,0.0,15011.85,2025/07/04,Online,Mumbai,898.11,XL,,2025.0,7.0
4267,Women,Basketball,Zoom Freak,2.0,4101.5,0.28,5906.16,,Retail,Pune,2289.05,L,,,
4268,Men,Lifestyle,Waffle One,1.0,6321.98,0.0,6321.98,,Online,Mumbai,557.35,L,,,
4269,Kids,Basketball,Zoom Freak,2.0,4656.28,0.0,9312.56,,Online,Pune,672.46,L,,,
4270,Kids,Soccer,Tiempo Legend,1.0,5553.88,0.0,5553.88,2025/01/01,Online,Bangalore,679.64,L,,2025.0,1.0
4271,Kids,Lifestyle,Waffle One,1.0,4426.69,0.52,2124.81,2025/01/13,Online,Bangalore,389.08,XL,,2025.0,1.0
4272,Women,Basketball,Air Jordan,2.0,4529.52,0.0,9059.04,2025/06/23,Online,Mumbai,2722.9,,10.0,2025.0,6.0
4273,Kids,Soccer,Phantom GT,3.0,3407.16,0.0,10221.48,2025/01/20,Retail,Mumbai,1161.05,,7.0,2025.0,1.0
4274,Men,Basketball,Kyrie Flytrap,1.0,7561.85,0.0,7561.85,2025/04/27,Online,Mumbai,1957.94,XL,,2025.0,4.0
4275,Women,Lifestyle,Dunk Low,1.0,9936.94,0.0,9936.94,,Retail,Mumbai,557.81,,8.0,,
4276,Men,Basketball,Kyrie Flytrap,3.0,7561.85,0.0,22685.55,2025/02/05,Retail,Bangalore,1109.4,,11.0,2025.0,2.0
4277,Women,Soccer,Phantom GT,1.0,6924.77,0.0,6924.77,2024/10/03,Online,Bangalore,555.86,,11.0,2024.0,10.0
4278,Kids,Basketball,Zoom Freak,1.0,5606.81,0.0,5606.81,,Retail,Pune,356.42,M,,,
4279,Men,Training,ZoomX Invincible,1.0,5690.69,0.0,5690.69,2025/04/30,Retail,Pune,1724.71,XL,,2025.0,4.0
4280,Women,Soccer,Phantom GT,5.0,3883.92,0.45,10680.78,2024/11/08,Retail,Kolkata,3800.29,M,,2024.0,11.0
4281,Kids,Basketball,Air Jordan,1.0,3285.52,0.0,3285.52,,Retail,Mumbai,88.91,,11.0,,
4282,Men,Soccer,Phantom GT,2.0,2670.28,0.0,5340.56,2025/03/20,Online,Pune,2334.23,,,2025.0,3.0
4283,Men,Training,ZoomX Invincible,1.0,9649.36,0.95,482.47,2025/02/26,Retail,Bangalore,1158.69,M,,2025.0,2.0
4284,Men,Running,Air Zoom,3.0,2953.43,0.1,7974.26,2024/05/15,Retail,Delhi,2708.4,,,2024.0,5.0
4285,Kids,Lifestyle,Waffle One,4.0,7949.83,0.0,31799.32,2024/11/28,Retail,Pune,3380.53,,,2024.0,11.0
4286,Kids,Soccer,Tiempo Legend,1.0,5385.78,0.0,5385.78,2025/06/08,Online,Kolkata,840.25,L,,2025.0,6.0
4287,Kids,Lifestyle,Waffle One,1.0,7949.83,0.0,7949.83,,Retail,Kolkata,157.55,,6.0,,
4288,Kids,Basketball,Air Jordan,2.0,6754.13,0.0,13508.26,2024/09/24,Online,Hyderabad,3737.27,,,2024.0,9.0
4289,Men,Lifestyle,Waffle One,1.0,5003.95,0.1,4503.56,,Retail,Delhi,2164.64,L,,,
4290,Kids,Lifestyle,Blazer Mid,1.0,9673.57,0.0,9673.57,2025/01/25,Retail,Kolkata,698.53,,,2025.0,1.0
4291,Women,Soccer,Phantom GT,1.0,9306.54,0.0,9306.54,,Retail,Delhi,25.67,XL,,,
4292,Men,Training,ZoomX Invincible,2.0,5690.69,0.23,8763.66,2024/11/24,Online,Delhi,1328.75,L,,2024.0,11.0
4293,Women,Basketball,Kyrie Flytrap,1.0,9820.5,0.0,9820.5,2025/03/20,Retail,Delhi,635.45,XL,,2025.0,3.0
4294,Women,Soccer,Premier III,1.0,5238.91,0.0,5238.91,2025/01/16,Online,Kolkata,1217.07,,,2025.0,1.0
4295,Women,Basketball,Air Jordan,4.0,4469.12,0.0,17876.48,2025/03/15,Retail,Mumbai,1033.41,,10.0,2025.0,3.0
4296,Women,Lifestyle,Waffle One,3.0,4121.58,0.0,12364.74,,Online,Mumbai,3702.74,,7.0,,
4297,Women,Running,React Infinity,1.0,8136.39,0.0,8136.39,2025/06/03,Online,Kolkata,1123.18,L,,2025.0,6.0
4298,Men,Running,React Infinity,4.0,3055.79,0.37,7700.59,2024/08/13,Online,Mumbai,1574.59,,,2024.0,8.0
4299,Kids,Running,Free RN,6.0,2010.07,0.0,12060.42,2025/06/14,Online,Pune,3967.64,,,2025.0,6.0
4300,Kids,Basketball,Zoom Freak,1.0,4656.28,0.0,4656.28,2024/12/27,Online,Kolkata,1868.82,,,2024.0,12.0
2026,Kids,Training,ZoomX Invincible,1.0,6743.07,0.0,6743.07,2024/01/05,Online,Kolkata,264.65,,,2024.0,1.0
4302,Kids,Training,Flex Trainer,3.0,4276.36,0.0,12829.08,2025/06/03,Retail,Pune,3813.44,,11.0,2025.0,6.0
4303,Men,Soccer,Phantom GT,1.0,7587.07,0.0,7587.07,2024/07/21,Online,Bangalore,1131.99,L,,2024.0,7.0
4304,Kids,Basketball,Kyrie Flytrap,2.0,4877.24,0.0,9754.48,2024/07/07,Retail,Hyderabad,2692.2,L,,2024.0,7.0
4305,Women,Lifestyle,Waffle One,1.0,2270.57,0.0,2270.57,2024/07/12,Retail,Bangalore,331.09,M,,2024.0,7.0
4306,Kids,Basketball,Air Jordan,1.0,3285.52,0.0,3285.52,2024/09/21,Retail,Bangalore,867.77,M,,2024.0,9.0
4307,Women,Training,SuperRep Go,1.0,6767.5,0.0,6767.5,,Retail,Delhi,1311.71,,7.0,,
4308,Men,Basketball,LeBron 20,1.0,7660.41,0.21,6051.72,2025/05/06,Retail,Pune,982.03,XL,,2025.0,5.0
4309,Women,Training,Metcon 7,1.0,2201.54,0.12,1937.36,2025/06/18,Online,Pune,9.44,M,,2025.0,6.0
4310,Kids,Basketball,Zoom Freak,1.0,9745.69,0.16,8186.38,2025/06/17,Retail,Delhi,138.5,XL,,2025.0,6.0
4311,Men,Training,SuperRep Go,3.0,6819.78,0.46,11048.04,2023/08/16,Retail,Bangalore,2595.51,L,,2023.0,8.0
4312,Kids,Training,SuperRep Go,1.0,7889.36,0.0,7889.36,,Online,Delhi,521.96,,,,
4313,Women,Soccer,Tiempo Legend,2.0,4957.93,0.0,9915.86,,Retail,Bangalore,3611.15,,8.0,,
4314,Kids,Lifestyle,Blazer Mid,4.0,8823.88,0.0,35295.52,2025/07/22,Online,Hyderabad,573.58,,,2025.0,7.0
4315,Women,Lifestyle,Dunk Low,4.0,4080.51,0.0,16322.04,2024/03/04,Retail,Pune,3322.21,M,,2024.0,3.0
4316,Men,Running,React Infinity,1.0,3055.79,0.0,3055.79,2024/01/04,Retail,Hyderabad,405.43,XL,,2024.0,1.0
4317,Kids,Lifestyle,Blazer Mid,1.0,9623.53,0.0,9623.53,2024/10/15,Retail,Bangalore,448.89,L,,2024.0,10.0
4318,Women,Basketball,Kyrie Flytrap,1.0,9820.5,0.0,9820.5,2024/10/16,Retail,Kolkata,883.91,,11.0,2024.0,10.0
2027,Men,Training,SuperRep Go,1.0,6819.78,0.08,6274.2,2024/11/14,Retail,Kolkata,126.1,L,,2024.0,11.0
4320,Women,Training,SuperRep Go,1.0,8577.75,0.0,8577.75,2024/09/27,Online,Delhi,1848.29,,11.0,2024.0,9.0
4321,Kids,Running,Free RN,1.0,6646.84,0.0,6646.84,2024/01/15,Online,Mumbai,2210.19,XL,,2024.0,1.0
4322,Women,Lifestyle,Waffle One,1.0,5582.98,0.0,5582.98,2025/01/20,Online,Mumbai,1939.05,M,,2025.0,1.0
4323,Men,Lifestyle,Air Force 1,120.0,8526.42,0.99,10231.7,2024/10/26,Retail,Delhi,3573.83,M,,2024.0,10.0
4324,Women,Soccer,Tiempo Legend,1.0,4957.93,0.0,4957.93,,Retail,Mumbai,920.34,,7.0,,
4325,Men,Basketball,Zoom Freak,1.0,9106.61,0.0,9106.61,2025/01/15,Retail,Bangalore,402.21,L,,2025.0,1.0
4326,Women,Lifestyle,Air Force 1,1.0,9604.84,0.31,6627.34,2024/06/06,Retail,Delhi,143.11,XL,,2024.0,6.0
4327,Men,Training,SuperRep Go,1.0,6348.4,0.0,6348.4,2024/12/15,Retail,Pune,1249.15,,,2024.0,12.0
4328,Men,Basketball,Zoom Freak,2.0,3943.71,0.0,7887.42,2025/04/29,Online,Hyderabad,2631.07,,,2025.0,4.0
2003,Men,Lifestyle,Blazer Mid,3.0,7662.11,0.36,14711.25,2024/08/16,Retail,Delhi,1884.04,M,,2024.0,8.0
4330,Kids,Lifestyle,Air Force 1,1.0,4087.76,0.0,4087.76,2025/07/17,Retail,Bangalore,831.23,M,,2025.0,7.0
4331,Women,Training,SuperRep Go,2.0,4574.53,0.04,8783.1,2025/01/03,Retail,Kolkata,3534.47,,,2025.0,1.0
4332,Women,Running,Pegasus Turbo,1.0,8016.24,0.12,7054.29,2024/09/24,Online,Delhi,2181.1,,,2024.0,9.0
4333,Men,Lifestyle,Blazer Mid,2.0,5179.28,0.0,10358.56,2025/04/06,Retail,Mumbai,3256.38,,,2025.0,4.0
4334,Kids,Basketball,Air Jordan,2.0,4393.46,0.0,8786.92,2024/08/12,Online,Kolkata,2432.09,,,2024.0,8.0
4335,Kids,Running,Air Zoom,1.0,3424.06,0.0,3424.06,2025/06/30,Online,Kolkata,133.01,,,2025.0,6.0
4336,Men,Soccer,Phantom GT,1.0,7120.57,0.09,6479.72,,Retail,Pune,1916.22,XL,,,
4337,Women,Lifestyle,Blazer Mid,1.0,7670.82,0.0,7670.82,,Online,Mumbai,2735.14,,,,
4338,Men,Running,Air Zoom,1.0,7143.23,0.0,7143.23,,Online,Pune,1586.94,XL,,,
4339,Women,Lifestyle,Dunk Low,1.0,9936.94,0.33,6657.75,2024/11/21,Retail,Hyderabad,2003.0,L,,2024.0,11.0
4340,Women,Training,ZoomX Invincible,1.0,3051.51,0.0,3051.51,,Retail,Bangalore,728.33,,6.0,,
4341,Kids,Training,Flex Trainer,1.0,4276.36,0.0,4276.36,,Retail,Hyderabad,461.13,,,,
2009,Kids,Running,Pegasus Turbo,5.0,5653.14,0.84,4522.51,2023/11/22,Retail,Delhi,1671.62,L,,2023.0,11.0
4343,Kids,Training,Metcon 7,1.0,5890.69,0.0,5890.69,,Retail,Bangalore,1390.36,,7.0,,
4344,Kids,Soccer,Premier III,1.0,2708.73,0.0,2708.73,2024/01/18,Online,Delhi,467.18,,8.0,2024.0,1.0
4345,Kids,Training,Metcon 7,1.0,2282.8,0.28,1643.62,2024/11/29,Retail,Pune,459.9,,,2024.0,11.0
4346,Men,Training,ZoomX Invincible,6.0,5690.69,0.71,9901.8,2025/05/04,Online,Mumbai,3222.9,M,,2025.0,5.0
4347,Men,Lifestyle,Dunk Low,1.0,9440.95,0.0,9440.95,2025/03/10,Retail,Hyderabad,2945.56,,12.0,2025.0,3.0
4348,Women,Lifestyle,Blazer Mid,1.0,7670.82,0.0,7670.82,2023/09/25,Online,Pune,25.44,,,2023.0,9.0
4349,Women,Training,Flex Trainer,1.0,7363.96,0.0,7363.96,,Retail,Mumbai,1799.33,,,,
4350,Men,Soccer,Phantom GT,1.0,5259.05,0.0,5259.05,2024/05/30,Online,Delhi,2515.85,M,,2024.0,5.0
4351,Men,Soccer,Mercurial Superfly,2.0,6196.01,0.0,12392.02,2024/08/19,Online,Pune,3303.1,M,,2024.0,8.0
4352,Men,Running,Pegasus Turbo,1.0,9332.64,0.57,4013.04,2025/01/10,Retail,Kolkata,238.9,,9.0,2025.0,1.0
4353,Men,Soccer,Premier III,1.0,3493.04,0.0,3493.04,,Retail,Bangalore,1665.83,M,,,
4354,Men,Soccer,Premier III,1.0,6908.65,0.0,6908.65,2025/03/08,Retail,Kolkata,720.09,,,2025.0,3.0
2007,Kids,Basketball,LeBron 20,1.0,3588.38,0.0,3588.38,,Retail,Kolkata,1779.99,,7.0,,
4356,Men,Soccer,Phantom GT,1.0,9557.32,0.0,9557.32,,Online,Delhi,1465.63,M,,,
4357,Women,Lifestyle,Air Force 1,1.0,7723.9,0.0,7723.9,2025/01/27,Online,Pune,3626.91,,6.0,2025.0,1.0
4358,Kids,Basketball,LeBron 20,2.0,3588.38,0.43,4090.75,2024/10/18,Online,Mumbai,2538.97,XL,,2024.0,10.0
4359,Kids,Running,Pegasus Turbo,1.0,9336.51,0.0,9336.51,2025/02/23,Online,Bangalore,92.73,L,,2025.0,2.0
4360,Women,Running,Pegasus Turbo,1.0,2906.76,0.3,2034.73,2024/09/24,Online,Hyderabad,829.32,,,2024.0,9.0
4361,Kids,Lifestyle,Blazer Mid,1.0,5294.22,0.0,5294.22,2024/08/25,Retail,Kolkata,787.71,M,,2024.0,8.0
4362,Men,Training,Flex Trainer,1.0,3270.23,0.0,3270.23,2025/07/08,Online,Kolkata,81.22,,,2025.0,7.0
4363,Kids,Basketball,Air Jordan,2.0,3285.52,0.75,1642.76,2024/11/24,Online,Delhi,1071.83,L,,2024.0,11.0
4364,Kids,Running,Free RN,1.0,6290.99,0.0,6290.99,,Retail,Kolkata,1946.3,,,,
4365,Men,Basketball,Zoom Freak,1.0,7357.98,0.0,7357.98,2024/10/02,Online,Kolkata,86.8,L,,2024.0,10.0
4366,Kids,Training,SuperRep Go,1.0,2572.92,0.0,2572.92,2025/02/16,Retail,Kolkata,714.82,L,,2025.0,2.0
4367,Kids,Basketball,Kyrie Flytrap,1.0,8832.85,0.0,8832.85,2024/01/08,Retail,Kolkata,1073.49,,,2024.0,1.0
4368,Women,Soccer,Tiempo Legend,3.0,5481.64,0.99,0.0,2024/12/10,Retail,Delhi,2234.28,M,,2024.0,12.0
4369,Women,Training,SuperRep Go,1.0,8577.75,0.0,8577.75,,Online,Hyderabad,1525.91,L,,,
4370,Women,Running,Pegasus Turbo,2.0,5046.05,0.38,6257.1,2024/10/13,Retail,Mumbai,2530.73,L,,2024.0,10.0
4371,Men,Lifestyle,Blazer Mid,71.0,2042.87,0.99,1450.44,2024/11/22,Retail,Hyderabad,510.02,,7.0,2024.0,11.0
2029,Kids,Running,Free RN,4.0,2010.07,0.0,8040.28,,Retail,Mumbai,2598.77,M,,,
4373,Men,Lifestyle,Waffle One,1.0,5003.95,0.0,5003.95,2024/08/01,Retail,Bangalore,396.99,M,,2024.0,8.0
4374,Women,Basketball,Zoom Freak,3.0,5075.22,0.0,15225.66,2024/11/19,Retail,Pune,1129.38,XL,,2024.0,11.0
4375,Women,Training,ZoomX Invincible,1.0,7978.89,0.45,4388.39,2025/12/06,Online,Kolkata,693.38,L,,2025.0,12.0
4376,Men,Soccer,Phantom GT,20.0,7651.93,0.99,1530.39,2024/08/05,Online,Kolkata,546.84,M,,2024.0,8.0
4377,Women,Running,Free RN,28.0,2149.28,0.89,6619.78,2024/12/07,Retail,Mumbai,2302.22,,12.0,2024.0,12.0
4378,Men,Training,Flex Trainer,4.0,2620.09,0.0,10480.36,2024/08/29,Online,Mumbai,263.16,,,2024.0,8.0
4379,Women,Lifestyle,Air Force 1,3.0,7312.38,0.0,21937.14,,Online,Hyderabad,974.37,,9.0,,
4380,Men,Soccer,Phantom GT,1.0,5259.05,0.57,2261.39,,Online,Pune,3456.67,M,,,
4381,Men,Training,Flex Trainer,1.0,2476.41,0.0,2476.41,,Retail,Pune,1189.49,XL,,,
4382,Kids,Soccer,Mercurial Superfly,2.0,8482.43,0.0,16964.86,2024/11/24,Retail,Hyderabad,3659.71,,,2024.0,11.0
4383,Women,Soccer,Tiempo Legend,2.0,4957.93,0.16,8329.32,2024/12/24,Retail,Delhi,3378.64,,,2024.0,12.0
4384,Women,Running,Pegasus Turbo,3.0,8016.24,0.6,9619.49,2024/06/15,Online,Kolkata,3507.63,,,2024.0,6.0
4385,Men,Basketball,Kyrie Flytrap,3.0,9057.85,0.84,4347.77,2023/12/13,Retail,Kolkata,1767.32,L,,2023.0,12.0
4386,Kids,Basketball,Zoom Freak,2.0,3432.35,0.34,4530.7,2025/06/14,Online,Bangalore,2576.11,,,2025.0,6.0
4387,Women,Lifestyle,Dunk Low,4.0,2616.9,0.0,10467.6,2025/03/27,Retail,Delhi,3770.94,,,2025.0,3.0
4388,Women,Training,ZoomX Invincible,1.0,7978.89,0.0,7978.89,2025/07/02,Retail,Bangalore,2186.94,M,,2025.0,7.0
4389,Women,Basketball,Zoom Freak,1.0,9304.56,0.0,9304.56,2025/07/06,Online,Kolkata,2773.13,M,,2025.0,7.0
4390,Kids,Lifestyle,Waffle One,30.0,7949.83,0.99,2384.95,2024/12/05,Online,Bangalore,848.64,L,,2024.0,12.0
4391,Women,Lifestyle,Dunk Low,1.0,9569.18,0.0,9569.18,2025/04/20,Retail,Pune,2446.09,,9.0,2025.0,4.0
4392,Kids,Training,Metcon 7,1.0,5744.7,0.0,5744.7,2025/04/19,Retail,Bangalore,1619.78,,,2025.0,4.0
4393,Women,Basketball,Kyrie Flytrap,1.0,9820.5,0.0,9820.5,,Retail,Kolkata,41.67,L,,,
4394,Women,Training,ZoomX Invincible,3.0,8873.61,0.81,5057.96,2025/03/14,Retail,Bangalore,1663.56,L,,2025.0,3.0
4395,Kids,Running,Air Zoom,2.0,5282.31,0.0,10564.62,2025/04/20,Online,Mumbai,3365.61,M,,2025.0,4.0
4396,Kids,Soccer,Phantom GT,2.0,2392.41,0.0,4784.82,2025/01/30,Online,Pune,1592.95,,,2025.0,1.0
4397,Men,Running,React Infinity,1.0,3055.79,0.0,3055.79,2025/08/05,Retail,Delhi,671.54,,9.0,2025.0,8.0
4398,Men,Soccer,Premier III,2.0,3493.04,0.0,6986.08,2024/06/29,Online,Delhi,1971.9,XL,,2024.0,6.0
4399,Men,Basketball,Air Jordan,1.0,7607.91,0.0,7607.91,2025/01/06,Online,Bangalore,161.85,L,,2025.0,1.0
4400,Women,Lifestyle,Air Force 1,4.0,7798.57,0.28,22459.88,2025/05/27,Retail,Kolkata,1334.4,M,,2025.0,5.0
4401,Men,Lifestyle,Blazer Mid,1.0,7662.11,0.0,7662.11,2024/11/25,Retail,Kolkata,3410.82,XL,,2024.0,11.0
4402,Women,Soccer,Premier III,1.0,5172.14,0.38,3206.73,2024/11/19,Online,Mumbai,2429.57,,,2024.0,11.0
4403,Kids,Basketball,Kyrie Flytrap,1.0,3086.75,0.0,3086.75,2024/08/27,Online,Pune,681.62,L,,2024.0,8.0
